accx;accy;accz;time
460;-16064;-228;50396
460;-16064;-228;50568
460;-16064;-228;50740
452;-16068;-212;50912
452;-16068;-212;51088
452;-16068;-212;51260
452;-16068;-212;51432
452;-16068;-212;51604
496;-16036;-132;51780
496;-16036;-132;51952
496;-16036;-132;52128
496;-16036;-132;52300
496;-16036;-132;52472
496;-16036;-132;52644
560;-16048;-168;52816
560;-16048;-168;52988
560;-16048;-168;53168
560;-16048;-168;53340
560;-16048;-168;53512
560;-16048;-168;53684
536;-16080;-192;53856
536;-16080;-192;54028
536;-16080;-192;54208
536;-16080;-192;54380
536;-16080;-192;54552
536;-16080;-192;54724
508;-16028;-240;54896
508;-16028;-240;55068
508;-16028;-240;55248
508;-16028;-240;55420
508;-16028;-240;55592
492;-16000;-332;55764
492;-16000;-332;55936
492;-16000;-332;56108
492;-16000;-332;56284
492;-16000;-332;56456
492;-16000;-332;56628
512;-16008;-312;56800
512;-16008;-312;56976
512;-16008;-312;57148
512;-16008;-312;57324
512;-16008;-312;57496
512;-16008;-312;57668
520;-16008;-380;57840
520;-16008;-380;58012
520;-16008;-380;58184
520;-16008;-380;58364
520;-16008;-380;58536
520;-16008;-380;58708
504;-16032;-400;58880
504;-16032;-400;59052
504;-16032;-400;59224
504;-16032;-400;59404
504;-16032;-400;59576
504;-16032;-400;59748
500;-16056;-324;59920
500;-16056;-324;60092
500;-16056;-324;60264
500;-16056;-324;60444
500;-16056;-324;60616
512;-16004;-232;60788
512;-16004;-232;60960
512;-16004;-232;61132
512;-16004;-232;61304
512;-16004;-232;61480
512;-16004;-232;61652
540;-15972;-196;61824
540;-15972;-196;61996
540;-15972;-196;62168
540;-15972;-196;62348
540;-15972;-196;62520
540;-15972;-196;62692
520;-16008;-248;62864
520;-16008;-248;63036
520;-16008;-248;63208
520;-16008;-248;63388
520;-16008;-248;63560
520;-16008;-248;63732
516;-15984;-292;63904
516;-15984;-292;64076
516;-15984;-292;64248
516;-15984;-292;64428
516;-15984;-292;64600
568;-15976;-308;64772
568;-15976;-308;64944
568;-15976;-308;65116
568;-15976;-308;65288
568;-15976;-308;65464
568;-15976;-308;100
580;-16000;-308;276
580;-16000;-308;448
580;-16000;-308;620
580;-16000;-308;792
580;-16000;-308;968
580;-16000;-308;1140
528;-16036;-344;1312
528;-16036;-344;1484
528;-16036;-344;1656
528;-16036;-344;1828
528;-16036;-344;2008
528;-16036;-344;2180
508;-16076;-376;2352
508;-16076;-376;2524
508;-16076;-376;2696
508;-16076;-376;2868
508;-16076;-376;3048
520;-16032;-396;3220
520;-16032;-396;3392
520;-16032;-396;3564
520;-16032;-396;3736
520;-16032;-396;3908
520;-16032;-396;4088
520;-15992;-292;4260
520;-15992;-292;4432
520;-15992;-292;4604
520;-15992;-292;4776
520;-15992;-292;4948
520;-15992;-292;5128
512;-16032;-236;5300
512;-16032;-236;5472
512;-16032;-236;5644
512;-16032;-236;5816
512;-16032;-236;5988
512;-16032;-236;6164
516;-16032;-284;6336
516;-16032;-284;6508
516;-16032;-284;6680
516;-16032;-284;6852
516;-16032;-284;7028
516;-16032;-284;7204
524;-16004;-296;7376
524;-16004;-296;7548
524;-16004;-296;7720
524;-16004;-296;7892
524;-16004;-296;8072
524;-16028;-252;8244
524;-16028;-252;8416
524;-16028;-252;8588
524;-16028;-252;8760
524;-16028;-252;8932
524;-16028;-252;9112
540;-16060;-164;9284
540;-16060;-164;9456
540;-16060;-164;9628
540;-16060;-164;9800
540;-16060;-164;9972
540;-16060;-164;10148
544;-16044;-156;10320
544;-16044;-156;10496
544;-16044;-156;10668
544;-16044;-156;10840
544;-16044;-156;11012
544;-16044;-156;11188
552;-15996;-132;11360
552;-15996;-132;11532
552;-15996;-132;11704
552;-15996;-132;11876
552;-15996;-132;12048
544;-15984;-136;12228
544;-15984;-136;12400
544;-15984;-136;12572
544;-15984;-136;12744
544;-15984;-136;12916
544;-15984;-136;13088
516;-16000;-180;13268
516;-16000;-180;13440
516;-16000;-180;13612
516;-16000;-180;13784
516;-16000;-180;13956
516;-16000;-180;14128
516;-16012;-184;14308
516;-16012;-184;14480
516;-16012;-184;14652
516;-16012;-184;14824
516;-16012;-184;14996
516;-16012;-184;15168
508;-16012;-156;15344
508;-16012;-156;15516
508;-16012;-156;15692
508;-16012;-156;15864
508;-16012;-156;16036
512;-15992;-212;16208
512;-15992;-212;16384
512;-15992;-212;16556
512;-15992;-212;16728
512;-15992;-212;16900
512;-15992;-212;17072
540;-15960;-208;17244
540;-15960;-208;17424
540;-15960;-208;17596
540;-15960;-208;17768
540;-15960;-208;17940
540;-15960;-208;18112
544;-15952;-168;18284
544;-15952;-168;18464
544;-15952;-168;18636
544;-15952;-168;18808
544;-15952;-168;18980
544;-15952;-168;19152
492;-15980;-228;19324
492;-15980;-228;19504
492;-15980;-228;19676
492;-15980;-228;19848
492;-15980;-228;20020
492;-15980;-228;20192
492;-15964;-136;20368
492;-15964;-136;20540
492;-15964;-136;20712
492;-15964;-136;20888
492;-15964;-136;21060
528;-15964;-20;21232
528;-15964;-20;21408
528;-15964;-20;21580
528;-15964;-20;21752
528;-15964;-20;21924
528;-15964;-20;22096
500;-15992;-80;22268
500;-15992;-80;22448
500;-15992;-80;22620
500;-15992;-80;22792
500;-15992;-80;22964
500;-15992;-80;23136
496;-15984;-128;23308
496;-15984;-128;23488
496;-15984;-128;23660
496;-15984;-128;23832
496;-15984;-128;24004
496;-15984;-128;24176
496;-15968;-84;24348
496;-15968;-84;24528
496;-15968;-84;24700
496;-15968;-84;24872
496;-15968;-84;25044
524;-15968;-28;25216
524;-15968;-28;25388
524;-15968;-28;25564
524;-15968;-28;25736
524;-15968;-28;25908
524;-15968;-28;26080
572;-15980;-40;26256
572;-15980;-40;26428
572;-15980;-40;26604
572;-15980;-40;26776
572;-15980;-40;26948
572;-15980;-40;27120
528;-15988;-88;27292
528;-15988;-88;27464
528;-15988;-88;27644
528;-15988;-88;27816
528;-15988;-88;27988
528;-15988;-88;28160
492;-15988;-72;28332
492;-15988;-72;28504
492;-15988;-72;28684
492;-15988;-72;28856
492;-15988;-72;29028
512;-16012;-124;29200
512;-16012;-124;29372
512;-16012;-124;29544
512;-16012;-124;29724
512;-16012;-124;29896
512;-16012;-124;30068
532;-16004;-116;30240
532;-16004;-116;30412
532;-16004;-116;30584
532;-16004;-116;30760
532;-16004;-116;30932
532;-16004;-116;31104
488;-15968;-48;31276
488;-15968;-48;31452
488;-15968;-48;31628
488;-15968;-48;31800
488;-15968;-48;31972
488;-15968;-48;32144
456;-15968;-48;32316
456;-15968;-48;32488
456;-15968;-48;32668
456;-15968;-48;32840
456;-15968;-48;33012
456;-15968;-48;33184
524;-15988;-64;33356
524;-15988;-64;33528
524;-15988;-64;33708
524;-15988;-64;33880
524;-15988;-64;34052
500;-15992;-60;34224
500;-15992;-60;34396
500;-15992;-60;34568
500;-15992;-60;34744
500;-15992;-60;34920
500;-15992;-60;35092
408;-16008;-64;35264
408;-16008;-64;35436
408;-16008;-64;35608
408;-16008;-64;35784
408;-16008;-64;35956
408;-16008;-64;36128
464;-16040;-96;36300
464;-16040;-96;36472
464;-16040;-96;36648
464;-16040;-96;36824
464;-16040;-96;36996
464;-16040;-96;37168
544;-16008;-100;37340
544;-16008;-100;37512
544;-16008;-100;37684
544;-16008;-100;37864
544;-16008;-100;38036
516;-16016;-116;38208
516;-16016;-116;38380
516;-16016;-116;38552
516;-16016;-116;38724
516;-16016;-116;38904
516;-16016;-116;39076
516;-16040;-88;39248
516;-16040;-88;39420
516;-16040;-88;39592
516;-16040;-88;39764
516;-16040;-88;39940
516;-16040;-88;40116
524;-16032;-148;40288
524;-16032;-148;40460
524;-16032;-148;40632
524;-16032;-148;40804
524;-16032;-148;40980
524;-16032;-148;41152
540;-16012;-240;41324
540;-16012;-240;41496
540;-16012;-240;41668
540;-16012;-240;41840
540;-16012;-240;42020
520;-15984;-176;42192
520;-15984;-176;42364
520;-15984;-176;42536
520;-15984;-176;42708
520;-15984;-176;42888
520;-15984;-176;43060
488;-15964;-160;43232
488;-15964;-160;43404
488;-15964;-160;43576
488;-15964;-160;43748
488;-15964;-160;43928
488;-15964;-160;44100
492;-15996;-164;44272
492;-15996;-164;44444
492;-15996;-164;44616
492;-15996;-164;44788
492;-15996;-164;44964
492;-15996;-164;45140
472;-16040;-88;45312
472;-16040;-88;45484
472;-16040;-88;45656
472;-16040;-88;45828
472;-16040;-88;46004
472;-16040;-88;46176
508;-15992;-76;46348
508;-15992;-76;46520
508;-15992;-76;46692
508;-15992;-76;46868
508;-15992;-76;47044
512;-15988;-132;47216
512;-15988;-132;47388
512;-15988;-132;47560
512;-15988;-132;47732
512;-15988;-132;47904
512;-15988;-132;48084
504;-16000;-140;48256
504;-16000;-140;48428
504;-16000;-140;48600
504;-16000;-140;48772
504;-16000;-140;48944
504;-16000;-140;49124
492;-15980;-132;49296
492;-15980;-132;49468
492;-15980;-132;49640
492;-15980;-132;49812
492;-15980;-132;49984
492;-15980;-132;50160
492;-16000;-132;50332
492;-16000;-132;50504
492;-16000;-132;50680
492;-16000;-132;50852
492;-16000;-132;51024
488;-15996;-132;51200
488;-15996;-132;51372
488;-15996;-132;51544
488;-15996;-132;51716
488;-15996;-132;51888
488;-15996;-132;52060
496;-15972;-120;52240
496;-15972;-120;52412
496;-15972;-120;52584
496;-15972;-120;52756
496;-15972;-120;52928
496;-15972;-120;53100
504;-15976;-80;53280
504;-15976;-80;53452
504;-15976;-80;53624
504;-15976;-80;53796
504;-15976;-80;53968
504;-15976;-80;54140
512;-15984;-76;54320
512;-15984;-76;54492
512;-15984;-76;54664
512;-15984;-76;54836
512;-15984;-76;55008
544;-16000;-120;55184
544;-16000;-120;55356
544;-16000;-120;55528
544;-16000;-120;55700
544;-16000;-120;55876
544;-16000;-120;56048
536;-15984;-68;56224
536;-15984;-68;56396
536;-15984;-68;56568
536;-15984;-68;56740
536;-15984;-68;56912
536;-15984;-68;57084
504;-15992;12;57264
504;-15992;12;57436
504;-15992;12;57608
504;-15992;12;57780
504;-15992;12;57952
504;-15992;12;58124
496;-16028;-92;58304
496;-16028;-92;58476
496;-16028;-92;58648
496;-16028;-92;58820
496;-16028;-92;58992
496;-16028;-92;59164
552;-16020;-124;59344
552;-16020;-124;59516
552;-16020;-124;59688
552;-16020;-124;59860
552;-16020;-124;60032
540;-15980;40;60204
540;-15980;40;60380
540;-15980;40;60552
540;-15980;40;60724
540;-15980;40;60896
540;-15980;40;61072
488;-15944;72;61244
488;-15944;72;61420
488;-15944;72;61592
488;-15944;72;61764
488;-15944;72;61936
488;-15944;72;62108
476;-15972;60;62280
476;-15972;60;62460
476;-15972;60;62632
476;-15972;60;62804
476;-15972;60;62976
476;-15972;60;63148
508;-16004;172;63320
508;-16004;172;63500
508;-16004;172;63672
508;-16004;172;63844
508;-16004;172;64016
532;-15988;172;64188
532;-15988;172;64360
532;-15988;172;64540
532;-15988;172;64712
532;-15988;172;64884
532;-15988;172;65056
492;-15980;164;65228
492;-15980;164;65400
492;-15980;164;40
492;-15980;164;212
492;-15980;164;384
492;-15980;164;556
472;-16000;144;728
472;-16000;144;908
472;-16000;144;1080
472;-16000;144;1252
472;-16000;144;1424
472;-16000;144;1596
484;-16012;120;1768
484;-16012;120;1948
484;-16012;120;2120
484;-16012;120;2292
484;-16012;120;2464
484;-16012;120;2636
456;-15988;180;2808
456;-15988;180;2988
456;-15988;180;3160
456;-15988;180;3332
456;-15988;180;3504
492;-15948;168;3676
492;-15948;168;3848
492;-15948;168;4024
492;-15948;168;4196
492;-15948;168;4372
492;-15948;168;4544
548;-15932;188;4716
548;-15932;188;4888
548;-15932;188;5064
548;-15932;188;5236
548;-15932;188;5408
548;-15932;188;5580
536;-15912;200;5752
536;-15912;200;5924
536;-15912;200;6104
536;-15912;200;6276
536;-15912;200;6448
536;-15912;200;6620
536;-15912;116;6792
536;-15912;116;6964
536;-15912;116;7144
536;-15912;116;7316
536;-15912;116;7488
564;-15924;52;7660
564;-15924;52;7832
564;-15924;52;8004
564;-15924;52;8184
564;-15924;52;8356
564;-15924;52;8528
564;-15936;20;8700
564;-15936;20;8872
564;-15936;20;9044
564;-15936;20;9220
564;-15936;20;9392
564;-15936;20;9568
520;-15964;152;9740
520;-15964;152;9912
520;-15964;152;10084
520;-15964;152;10260
520;-15964;152;10432
520;-15964;152;10604
492;-16000;328;10776
492;-16000;328;10948
492;-16000;328;11120
492;-16000;328;11300
492;-16000;328;11472
500;-15992;244;11644
500;-15992;244;11816
500;-15992;244;11988
500;-15992;244;12168
500;-15992;244;12340
500;-15992;244;12512
520;-16016;116;12684
520;-16016;116;12856
520;-16016;116;13028
520;-16016;116;13208
520;-16016;116;13380
520;-16016;116;13552
540;-16072;120;13724
540;-16072;120;13896
540;-16072;120;14068
540;-16072;120;14244
540;-16072;120;14416
540;-16072;120;14588
508;-16024;200;14764
508;-16024;200;14936
508;-16024;200;15108
508;-16024;200;15284
508;-16024;200;15456
464;-15944;192;15628
464;-15944;192;15800
464;-15944;192;15972
464;-15944;192;16144
464;-15944;192;16324
464;-15944;192;16496
508;-15928;124;16668
508;-15928;124;16840
508;-15928;124;17012
508;-15928;124;17184
508;-15928;124;17364
508;-15928;124;17536
568;-15928;116;17708
568;-15928;116;17880
568;-15928;116;18052
568;-15928;116;18224
568;-15928;116;18404
568;-15928;116;18576
520;-15960;56;18748
520;-15960;56;18920
520;-15960;56;19092
520;-15960;56;19264
520;-15960;56;19440
520;-15960;56;19612
484;-16020;-20;19784
484;-16020;-20;19956
484;-16020;-20;20132
484;-16020;-20;20304
484;-16020;-20;20480
508;-15988;-8;20652
508;-15988;-8;20824
508;-15988;-8;20996
508;-15988;-8;21168
508;-15988;-8;21340
508;-15988;-8;21520
528;-15936;56;21692
528;-15936;56;21864
528;-15936;56;22036
528;-15936;56;22208
528;-15936;56;22380
528;-15936;56;22560
520;-15972;84;22732
520;-15972;84;22904
520;-15972;84;23076
520;-15972;84;23248
520;-15972;84;23420
520;-15972;84;23600
508;-16012;8;23772
508;-16012;8;23944
508;-16012;8;24116
508;-16012;8;24288
508;-16012;8;24464
552;-16000;64;24636
552;-16000;64;24808
552;-16000;64;24984
552;-16000;64;25156
552;-16000;64;25328
552;-16000;64;25504
524;-16008;104;25676
524;-16008;104;25848
524;-16008;104;26020
524;-16008;104;26192
524;-16008;104;26364
524;-16008;104;26544
504;-15980;36;26716
504;-15980;36;26888
504;-15980;36;27060
504;-15980;36;27232
504;-15980;36;27404
504;-15980;36;27584
512;-15956;12;27756
512;-15956;12;27928
512;-15956;12;28100
512;-15956;12;28272
512;-15956;12;28444
484;-15996;24;28624
484;-15996;24;28796
484;-15996;24;28968
484;-15996;24;29140
484;-15996;24;29312
484;-15996;24;29484
480;-15984;60;29660
480;-15984;60;29832
480;-15984;60;30004
480;-15984;60;30176
480;-15984;60;30352
480;-15984;60;30524
500;-15952;88;30700
500;-15952;88;30872
500;-15952;88;31044
500;-15952;88;31216
500;-15952;88;31388
500;-15952;88;31560
544;-15964;84;31740
544;-15964;84;31912
544;-15964;84;32084
544;-15964;84;32256
544;-15964;84;32428
544;-15964;84;32600
552;-15968;-24;32780
552;-15968;-24;32952
552;-15968;-24;33124
552;-15968;-24;33296
552;-15968;-24;33468
524;-15944;-28;33640
524;-15944;-28;33820
524;-15944;-28;33992
524;-15944;-28;34164
524;-15944;-28;34336
524;-15944;-28;34508
532;-15920;68;34680
532;-15920;68;34856
532;-15920;68;35028
532;-15920;68;35200
532;-15920;68;35372
532;-15920;68;35548
552;-15924;84;35724
552;-15924;84;35896
552;-15924;84;36068
552;-15924;84;36240
552;-15924;84;36412
552;-15924;84;36584
552;-15972;84;36764
552;-15972;84;36936
552;-15972;84;37108
552;-15972;84;37280
552;-15972;84;37452
544;-15968;180;37624
544;-15968;180;37804
544;-15968;180;37976
544;-15968;180;38148
544;-15968;180;38320
544;-15968;180;38492
512;-15932;236;38664
512;-15932;236;38840
512;-15932;236;39016
512;-15932;236;39188
512;-15932;236;39360
512;-15932;236;39532
500;-15976;168;39704
500;-15976;168;39880
500;-15976;168;40052
500;-15976;168;40224
500;-15976;168;40396
500;-15976;168;40568
512;-15992;88;40744
512;-15992;88;40920
512;-15992;88;41092
512;-15992;88;41264
512;-15992;88;41436
512;-15992;88;41608
508;-15996;68;41780
508;-15996;68;41960
508;-15996;68;42132
508;-15996;68;42304
508;-15996;68;42476
568;-16008;96;42648
568;-16008;96;42820
568;-16008;96;43000
568;-16008;96;43172
568;-16008;96;43344
568;-16008;96;43516
568;-16012;116;43688
568;-16012;116;43860
568;-16012;116;44036
568;-16012;116;44212
568;-16012;116;44384
568;-16012;116;44556
520;-16000;60;44728
520;-16000;60;44900
520;-16000;60;45076
520;-16000;60;45248
520;-16000;60;45420
520;-16000;60;45592
576;-15980;16;45764
576;-15980;16;45936
576;-15980;16;46116
576;-15980;16;46288
576;-15980;16;46460
568;-16000;44;46632
568;-16000;44;46804
568;-16000;44;46984
568;-16000;44;47156
568;-16000;44;47328
568;-16000;44;47500
492;-15976;28;47672
492;-15976;28;47844
492;-15976;28;48024
492;-15976;28;48196
492;-15976;28;48368
492;-15976;28;48540
496;-15964;24;48712
496;-15964;24;48884
496;-15964;24;49060
496;-15964;24;49232
496;-15964;24;49404
496;-15964;24;49580
560;-15940;52;49752
560;-15940;52;49924
560;-15940;52;50100
560;-15940;52;50272
560;-15940;52;50444
572;-15948;92;50616
572;-15948;92;50788
572;-15948;92;50960
572;-15948;92;51140
572;-15948;92;51312
572;-15948;92;51484
520;-15988;200;51656
520;-15988;200;51828
520;-15988;200;52000
520;-15988;200;52180
520;-15988;200;52352
520;-15988;200;52524
500;-15972;156;52696
500;-15972;156;52868
500;-15972;156;53040
500;-15972;156;53220
500;-15972;156;53392
500;-15972;156;53564
568;-15992;48;53736
568;-15992;48;53908
568;-15992;48;54080
568;-15992;48;54256
568;-15992;48;54428
552;-15964;96;54600
552;-15964;96;54776
552;-15964;96;54948
552;-15964;96;55120
552;-15964;96;55296
552;-15964;96;55468
488;-15944;84;55640
488;-15944;84;55812
488;-15944;84;55984
488;-15944;84;56156
488;-15944;84;56336
488;-15944;84;56508
516;-15956;68;56680
516;-15956;68;56852
516;-15956;68;57024
516;-15956;68;57196
516;-15956;68;57376
516;-15956;68;57548
496;-15940;48;57720
496;-15940;48;57892
496;-15940;48;58064
496;-15940;48;58236
496;-15940;48;58416
496;-15940;48;58588
508;-15952;12;58760
508;-15952;12;58932
508;-15952;12;59104
508;-15952;12;59280
508;-15952;12;59452
512;-15968;72;59624
512;-15968;72;59796
512;-15968;72;59972
512;-15968;72;60144
512;-15968;72;60320
512;-15968;72;60492
532;-15976;80;60664
532;-15976;80;60836
532;-15976;80;61008
532;-15976;80;61180
532;-15976;80;61360
532;-15976;80;61532
580;-15980;28;61704
580;-15980;28;61876
580;-15980;28;62048
580;-15980;28;62220
580;-15980;28;62400
580;-15980;28;62572
564;-15972;-44;62744
564;-15972;-44;62916
564;-15972;-44;63088
564;-15972;-44;63260
564;-15972;-44;63440
564;-15972;-4;63612
564;-15972;-4;63784
564;-15972;-4;63956
564;-15972;-4;64128
564;-15972;-4;64300
564;-15972;-4;64476
536;-15988;8;64648
536;-15988;8;64820
536;-15988;8;64996
536;-15988;8;65168
536;-15988;8;65340
536;-15988;8;65516
508;-15980;20;152
508;-15980;20;324
508;-15980;20;496
508;-15980;20;668
508;-15980;20;840
508;-15980;20;1020
532;-15936;28;1192
532;-15936;28;1364
532;-15936;28;1536
532;-15936;28;1708
532;-15936;28;1880
564;-15912;36;2060
564;-15912;36;2232
564;-15912;36;2404
564;-15912;36;2576
564;-15912;36;2748
564;-15912;36;2920
564;-15928;64;3100
564;-15928;64;3272
564;-15928;64;3444
564;-15928;64;3616
564;-15928;64;3788
564;-15928;64;3960
536;-15948;48;4136
536;-15948;48;4308
536;-15948;48;4480
536;-15948;48;4656
536;-15948;48;4828
536;-15948;48;5004
532;-15936;52;5176
532;-15936;52;5348
532;-15936;52;5520
532;-15936;52;5692
532;-15936;52;5864
532;-15936;52;6044
532;-15944;60;6216
532;-15944;60;6388
532;-15944;60;6560
532;-15944;60;6732
532;-15944;60;6904
548;-15960;48;7084
548;-15960;48;7256
548;-15960;48;7428
548;-15960;48;7600
548;-15960;48;7772
548;-15960;48;7944
524;-15956;-16;8124
524;-15956;-16;8296
524;-15956;-16;8468
524;-15956;-16;8640
524;-15956;-16;8812
524;-15956;-16;8984
488;-15932;4;9160
488;-15932;4;9332
488;-15932;4;9504
488;-15932;4;9676
488;-15932;4;9848
488;-15932;4;10024
512;-15916;16;10200
512;-15916;16;10372
512;-15916;16;10544
512;-15916;16;10716
512;-15916;16;10888
528;-15976;-4;11060
528;-15976;-4;11240
528;-15976;-4;11412
528;-15976;-4;11584
528;-15976;-4;11756
528;-15976;-4;11928
516;-15964;-24;12100
516;-15964;-24;12280
516;-15964;-24;12452
516;-15964;-24;12624
516;-15964;-24;12796
516;-15964;-24;12968
536;-15928;-36;13140
